feature_number,rt,mz
5971,16.989800,863.459433
5972,21.754029,982.535200
5973,21.793700,983.539867
5974,2.781800,345.044933
5975,2.676250,367.027050
5976,12.844950,565.118850
5977,11.271000,566.122800
5978,9.671800,589.123467
5979,7.702200,589.628300
5980,5.778688,594.649025
5981,7.466220,670.151800
5982,9.340180,746.157020
5983,8.164167,746.659467
5984,7.740800,747.160300
5985,7.169900,895.210200
5986,6.229350,292.093183
5987,6.406900,346.067367
5988,18.358200,754.850300
5989,18.354700,755.352500
5990,19.285800,775.853800
5991,18.171050,815.359800
5992,18.170850,815.862500
5993,18.170850,816.363450
5994,18.544100,1481.700700
5995,18.174033,1512.712922
5996,19.168392,1552.717767
5997,19.169685,1553.725100
5998,4.684500,265.118500
5999,9.568400,366.117300
6000,15.722725,459.092875
6001,15.112800,463.114500
6002,9.804800,526.124200
6003,8.208300,526.622400
6004,13.610067,591.644200
6005,15.540700,603.147900
6006,8.479200,605.139500
6007,11.436050,748.192650
6008,11.437850,748.695400
6009,15.106100,813.215100
6010,12.966900,817.705000
6011,12.779367,824.198895
6012,11.297400,824.699550
6013,11.377400,825.201300
6014,9.013979,828.184034
6015,16.648050,881.218650
6016,16.993233,881.721167
6017,18.207500,882.221300
6018,8.468500,891.194600
6019,12.725650,893.706450
6020,11.351100,900.201400
6021,13.941450,901.197850
6022,8.495325,904.191275
6023,8.400333,904.692900
6024,14.016750,1021.235750
6025,8.300150,1052.238150
6026,8.078433,1053.246900
6027,7.558300,1054.250600
6028,16.845700,1106.276033
6029,17.014925,1106.778025
6030,12.589767,1117.262467
6031,13.418450,1117.764150
6032,13.419750,1118.267550
6033,13.829700,1118.769300
6034,9.026833,1128.245767
6035,8.878225,1128.747900
6036,9.025600,1129.249200
6037,14.143900,1181.279400
6038,17.676300,1182.283100
6039,17.672800,1182.784700
6040,17.672800,1183.285100
6041,14.133100,1186.299400
6042,13.345000,1193.268600
6043,12.239800,1193.773650
6044,13.345000,1194.272700
6045,13.348600,1194.775700
6046,11.370200,1199.286700
6047,11.370200,1200.289300
6048,10.956000,144.044400
6049,9.966018,258.026055
6050,13.740400,328.050700
6051,10.498050,425.500750
6052,6.609575,435.055475
6053,17.276300,448.556600
6054,11.400271,475.050171
6055,12.688940,475.553040
6056,13.910800,551.057000
6057,14.124600,551.557700
6058,14.770300,627.061900
6059,8.622725,673.542925
6060,17.547900,153.127980
6061,19.880980,167.143360
6062,12.705300,187.096300
6063,16.164150,236.096100
6064,29.055100,237.222000
6065,27.449650,239.067500
6066,29.998700,251.238150
6067,1.476700,258.062500
6068,9.778500,271.025300
6069,28.511860,277.144360
6070,29.812167,283.227300
6071,20.664750,285.170175
6072,28.726000,355.247467
6073,17.460100,428.092000
6074,9.780250,499.109050
6075,9.766200,528.098200
6076,9.471700,533.090350
6077,17.117800,541.174300
6078,9.773100,549.054800
6079,27.757278,563.317389
6080,9.569800,564.020400
6081,26.625133,659.322800
6082,26.650750,660.328550
6083,14.986400,661.218000
6084,21.273700,672.411100
6085,16.256900,703.227000
6086,26.654350,705.329850
6087,26.627000,706.334100
6088,22.082900,714.422300
6089,19.001475,718.415625
6090,21.269300,719.419900
6091,23.336000,790.883000
6092,23.332700,791.386000
6093,17.110800,803.863100
6094,20.467200,813.884400
6095,23.350300,814.388300
6096,23.357400,822.890300
6097,16.583250,843.312500
6098,23.328000,846.894600
6099,17.827800,885.321300
6100,23.316100,896.424167
6101,25.269300,897.437300
6102,24.677500,904.932200
6103,25.262200,905.939500
6104,25.255000,906.442100
6105,24.389300,908.942400
6106,24.681200,913.936300
6107,23.738800,917.441800
6108,23.532006,918.443039
6109,26.365100,926.946100
6110,26.357800,927.445500
6111,26.354200,927.951100
6112,25.265200,928.943700
6113,25.268700,929.444300
6114,25.260000,929.946700
6115,9.830333,931.211200
6116,20.847500,933.442900
6117,24.146300,933.956100
6118,24.150200,934.455500
6119,24.673800,936.938200
6120,24.674000,937.439400
6121,24.674000,937.940800
6122,24.666800,938.446800
6123,23.809800,938.947600
6124,23.806300,939.448700
6125,24.143500,939.954700
6126,24.173750,940.455850
6127,25.279467,940.960100
6128,22.685800,941.466000
6129,25.827714,941.965257
6130,24.995333,942.957333
6131,24.758150,943.459950
6132,24.757650,943.961450
6133,23.802700,948.453100
6134,24.138700,948.959200
6135,24.138700,949.462400
6136,24.140633,950.955300
6137,23.030050,951.459700
6138,22.989300,951.958600
6139,24.846700,953.952000
6140,24.850500,954.453100
6141,25.272800,954.961300
6142,25.277000,955.461500
6143,25.285200,955.966500
6144,24.142300,957.458900
6145,25.706700,957.944600
6146,25.708200,958.447700
6147,25.697300,958.949600
6148,25.710200,959.446900
6149,24.846700,959.951600
6150,24.850500,960.453400
6151,25.496533,960.958867
6152,25.664900,961.461633
6153,26.293433,961.965433
6154,26.296167,962.468100
6155,24.138700,962.956100
6156,26.798900,962.970150
6157,24.145800,963.458900
6158,26.757300,963.472100
6159,25.276867,963.963633
6160,25.712650,964.464975
6161,25.848250,964.967150
6162,23.556950,965.466050
6163,24.846700,968.957500
6164,24.850500,969.458800
6165,25.065400,969.961200
6166,25.277000,970.466100
6167,23.806200,970.956100
6168,25.139000,970.969200
6169,23.800900,971.456700
6170,21.411750,971.477575
6171,24.070900,971.959967
6172,24.092300,972.463667
6173,24.134800,972.965000
6174,24.138700,973.468100
6175,25.064350,977.962250
6176,24.568950,978.463400
6177,22.423750,979.960600
6178,22.423700,980.459400
6179,22.418350,980.963450
6180,24.846700,983.456200
6181,25.277000,983.962000
6182,25.277700,984.463400
6183,26.293233,984.967933
6184,26.800350,985.471300
6185,26.652767,985.973267
6186,26.110625,986.474875
6187,24.854700,991.958600
6188,24.849300,992.462000
6189,25.660160,992.966900
6190,25.863725,993.469450
6191,25.546567,993.970833
6192,25.135750,994.473000
6193,21.616750,994.964500
6194,21.640800,995.465800
6195,24.816200,998.964100
6196,24.816200,999.468900
6197,22.165300,1000.963780
6198,22.682800,1001.466450
6199,21.317950,1006.962567
6200,22.074250,1007.462367
6201,23.712250,1026.490900
6202,22.403800,1302.652300
6203,17.791250,1338.629650
6204,14.025700,1339.634700
6205,16.264100,1376.647500
6206,16.256900,1377.645300
6207,14.993500,1380.644600
6208,14.982900,1381.647700
6209,14.990000,1382.644700
6210,15.948050,1422.651150
6211,15.948050,1423.652900
6212,16.256900,1424.652800
6213,20.104933,1464.699133
6214,20.104367,1465.703367
6215,22.151100,1466.703550
6216,25.765200,1498.752900
6217,23.260950,1506.711150
6218,23.260500,1507.714700
6219,23.260950,1508.718200
6220,23.533600,1509.717100
6221,23.868500,1514.746500
6222,23.870500,1515.752500
6223,16.057500,1521.729900
6224,16.053900,1522.733200
6225,24.852125,1523.702438
6226,26.890700,1548.758500
6227,19.013000,1549.747400
6228,26.887000,1549.773700
6229,16.926500,1562.735500
6230,17.110800,1563.742600
6231,23.338800,1582.775200
6232,23.343100,1583.777700
6233,25.424250,1584.795050
6234,25.424250,1585.796800
6235,25.380000,1586.798500
6236,19.942800,1588.745950
6237,24.248100,1588.788850
6238,19.758800,1590.753000
6239,24.734267,1590.795333
6240,17.824200,1604.743400
6241,18.133000,1605.748700
6242,17.824200,1606.750100
6243,23.648650,1606.773650
6244,22.332867,1606.788300
6245,17.824200,1607.752400
6246,21.560300,1607.790600
6247,25.380000,1608.295600
6248,25.380000,1608.795400
6249,25.957850,1617.787700
6250,23.338700,1623.784300
6251,23.338800,1624.289100
6252,23.338900,1624.790000
6253,23.342300,1625.289600
6254,23.335200,1625.793000
6255,22.410500,1632.779900
6256,22.378000,1632.793300
6257,24.237900,1633.788550
6258,24.463000,1643.802850
6259,23.354000,1647.284800
6260,23.342300,1648.283600
6261,25.376500,1648.792900
6262,23.770800,1649.799800
6263,26.165500,1650.301900
6264,23.339000,1650.800400
6265,23.335200,1651.244300
6266,25.426500,1659.792600
6267,24.234300,1666.297200
6268,24.238000,1667.299700
6269,24.230800,1668.298600
6270,23.413700,1674.783700
6271,24.681000,1688.803500
6272,24.234300,1689.296500
6273,24.886865,1689.810222
6274,24.234800,1689.813700
6275,24.234300,1690.300700
6276,24.407700,1692.782900
6277,24.238000,1692.809100
6278,24.227200,1705.789700
6279,23.339000,1715.782200
6280,23.350300,1719.720100
6281,26.871700,1719.799600
6282,24.074300,1722.791700
6283,23.742300,1722.856800
6284,24.074300,1723.799600
6285,24.391500,1724.877400
6286,24.394000,1725.883200
6287,25.339200,1730.818100
6288,21.857700,1730.836500
6289,23.535450,1734.780000
6290,25.146800,1735.786800
6291,24.681000,1736.338100
6292,25.134200,1736.786600
6293,24.672200,1737.341700
6294,26.165500,1741.799200
6295,19.377000,1744.827350
6296,21.947200,1744.863300
6297,21.947200,1745.869400
6298,18.677200,1746.827000
6299,21.942700,1746.872200
6300,21.938200,1747.872600
6301,26.195500,1754.881800
6302,26.204500,1755.886600
6303,26.875300,1756.883950
6304,24.732813,1757.790075
6305,24.241500,1758.800800
6306,23.742300,1763.871400
6307,23.738800,1764.370800
6308,25.281700,1764.805900
6309,23.742300,1765.376600
6310,24.675700,1765.865500
6311,25.851950,1766.883650
6312,25.853550,1767.888650
6313,25.941800,1771.865700
6314,24.679300,1782.878600
6315,24.681000,1783.880500
6316,24.666500,1783.892700
6317,24.679300,1784.882000
6318,20.276350,1787.834950
6319,23.879500,1787.861950
6320,19.794500,1788.842900
6321,22.653500,1788.875550
6322,23.731400,1790.886700
6323,28.014200,1792.892200
6324,27.088500,1796.895200
6325,27.089200,1797.897200
6326,19.244450,1806.375250
6327,25.189200,1806.880450
6328,25.706500,1807.880200
6329,25.071867,1808.893267
6330,27.314300,1809.897000
6331,26.839250,1810.899500
6332,25.769567,1812.892900
6333,25.770433,1813.895100
6334,23.935000,1814.881700
6335,23.942000,1816.864200
6336,22.168500,1816.887550
6337,25.700800,1825.894300
6338,25.702700,1826.897300
6339,25.715700,1827.886400
6340,24.379600,1828.891067
6341,26.003500,1829.865000
6342,24.702200,1829.892550
6343,24.673800,1830.890000
6344,25.994800,1831.891000
6345,24.659300,1831.904600
6346,27.313800,1832.391900
6347,24.201633,1832.891267
6348,27.313800,1833.394100
6349,27.310700,1834.395600
6350,26.047633,1838.910367
6351,25.715700,1839.383600
6352,26.742350,1839.912200
6353,28.013300,1840.914300
6354,28.017100,1841.913200
6355,26.611500,1842.881900
6356,24.672100,1845.871000
6357,24.677500,1846.878300
6358,25.708300,1847.889800
6359,25.697700,1848.393400
6360,25.700800,1848.894400
6361,25.700800,1849.393500
6362,25.706300,1849.897000
6363,25.704000,1850.391900
6364,25.715700,1850.888700
6365,23.745500,1854.859900
6366,26.980067,1854.899300
6367,27.310700,1855.390500
6368,23.742300,1855.862900
6369,26.832250,1855.902200
6370,27.310700,1856.397500
6371,24.995400,1856.883600
6372,26.831300,1856.904000
6373,24.995100,1857.884600
6374,26.583300,1857.908333
6375,26.346300,1857.920600
6376,24.997400,1858.884100
6377,27.313800,1858.902400
6378,22.985700,1868.913000
6379,22.985700,1869.919100
6380,25.426667,1870.896767
6381,25.712000,1871.393000
6382,27.314300,1871.883300
6383,25.283500,1871.898450
6384,25.692300,1872.391800
6385,25.283500,1872.900050
6386,25.700800,1873.906600
6387,25.700800,1874.898700
6388,25.715700,1882.881000
6389,25.809800,1883.934100
6390,20.555200,1884.901500
6391,20.555200,1885.905000
6392,20.555200,1886.917300
6393,25.708200,1887.879200
6394,25.715700,1888.879900
6395,25.715700,1889.879000
6396,25.715700,1892.871600
6397,25.700800,1893.887300
6398,25.272800,1894.929300
6399,25.280000,1895.930900
6400,24.135200,1898.933000
6401,24.145800,1899.929900
6402,23.785500,1900.940750
6403,23.361050,1910.918750
6404,23.359350,1911.925800
6405,23.808100,1914.927200
6406,23.813500,1915.929500
6407,26.600800,1920.944400
6408,26.797000,1924.940600
6409,26.757300,1924.952600
6410,26.802800,1925.945000
6411,26.753800,1925.956300
6412,21.325600,1926.911600
6413,26.649067,1926.948167
6414,21.325600,1927.917000
6415,21.327400,1928.918200
6416,26.029800,1936.935500
6417,26.033300,1937.938900
6418,26.029800,1938.940100
6419,25.820900,1940.939300
6420,25.821350,1941.945100
6421,25.148750,1942.937100
6422,25.121000,1943.950450
6423,24.145800,1944.929000
6424,24.135200,1945.933300
6425,26.753800,1948.938500
6426,23.646200,1952.930900
6427,24.807800,1952.942000
6428,24.230250,1953.933250
6429,24.231200,1954.937400
6430,24.816200,1955.941500
6431,24.850500,1956.931200
6432,24.855500,1957.931000
6433,24.846700,1958.944600
6434,23.806200,1960.931800
6435,22.325200,1968.929400
6436,22.325200,1969.931300
6437,22.325200,1970.927300
6438,24.539950,1970.939950
6439,22.325200,1971.932900
6440,26.756000,1971.948500
6441,25.867333,1972.951400
6442,25.819100,1986.946450
6443,25.272300,1987.941600
6444,25.819700,1987.955250
6445,25.288700,1988.957700
6446,4.490450,248.055200
6447,17.008700,257.082085
6448,8.190750,258.048850
6449,16.911900,319.027900
6450,8.151800,322.053900
6451,8.242000,351.035300
6452,10.722300,366.046000
6453,7.713900,386.084100
6454,8.259400,387.032800
6455,10.293167,391.196433
6456,8.705050,417.962900
6457,8.133900,436.980100
6458,10.384500,481.039800
6459,11.279800,497.510900
6460,11.293400,498.011700
6461,9.719700,513.054467
6462,12.760611,536.092642
6463,11.916367,555.007700
6464,12.228400,588.992000
6465,11.770325,598.184425
6466,14.665300,622.054300
6467,11.469500,633.050600
6468,8.167800,639.159100
6469,14.611400,643.032800
6470,13.349400,645.049500
6471,10.805200,649.045150
6472,11.967467,651.060667
6473,12.502900,657.048550
6474,10.923221,660.065579
6475,8.146400,671.086600
6476,11.794600,675.111500
6477,11.265300,735.999400
6478,17.726000,880.128650
6479,24.517200,900.397300
6480,23.941500,902.386700
6481,21.636000,933.914600
6482,21.636000,934.414600
6483,11.350467,956.121567
6484,8.148200,957.130500
6485,8.151800,958.135700
6486,8.151800,959.647800
6487,8.153600,961.154800
6488,8.148100,962.156500
6489,8.148100,973.123700
6490,8.148200,975.140500
6491,8.178100,981.128850
6492,8.155300,985.602900
6493,8.172500,986.105100
6494,24.287700,988.914700
6495,24.290800,989.414700
6496,8.151700,993.152700
6497,6.759600,994.158900
6498,8.158700,1011.051800
6499,8.179800,1014.068000
6500,20.670250,1014.942800
6501,24.091567,1048.938000
6502,24.096233,1049.439800
6503,24.068500,1069.937500
6504,24.067000,1070.440900
6505,22.827200,1097.988300
6506,21.795850,1098.488800
6507,21.697167,1098.991233
6508,11.297000,1107.124900
6509,11.293400,1111.144600
6510,8.151800,1118.164600
6511,20.840775,1118.504675
6512,8.158900,1118.666300
6513,8.153600,1119.172400
6514,8.158900,1119.675300
6515,8.155300,1120.176600
6516,8.158900,1120.677300
6517,8.151700,1145.628600
6518,8.159000,1146.131100
6519,8.155400,1146.631500
6520,22.958000,1150.515900
6521,21.679000,1151.018850
6522,21.903650,1158.016450
6523,21.906100,1158.520700
6524,24.219733,1231.565233
6525,25.401500,1254.069800
6526,11.284150,1275.172100
6527,8.150000,1277.182300
6528,8.144700,1277.683700
6529,8.148200,1278.187800
6530,8.155400,1278.691500
6531,8.153600,1279.200900
6532,8.155300,1279.701000
6533,8.155300,1280.203700
6534,8.151800,1280.704200
6535,8.157100,1281.206500
6536,24.347640,1283.097280
6537,24.127860,1283.593860
6538,23.988889,1284.098167
6539,23.581737,1291.092389
6540,24.894700,1291.590400
6541,24.894700,1292.088900
6542,25.240700,1297.591700
6543,23.402700,1299.586100
6544,8.155400,1305.653600
6545,8.155300,1306.157500
6546,25.246200,1312.598400
6547,25.244500,1313.101500
6548,8.155400,1332.110900
6549,8.141100,1333.118200
6550,26.479500,1342.592800
6551,27.068700,1371.120000
6552,27.072300,1371.621400
6553,27.079500,1372.121600
6554,25.080500,1378.115700
6555,25.080500,1378.616900
6556,25.084200,1379.119400
6557,25.084200,1379.623100
6558,26.297200,1400.114900
6559,26.304300,1400.617400
6560,26.304300,1401.119000
6561,11.757350,1416.182800
6562,8.148200,1438.215500
6563,8.151800,1438.718600
6564,8.155300,1439.222100
6565,8.151800,1439.725100
6566,8.153600,1440.226900
6567,8.151800,1440.729200
6568,8.151800,1466.180000
6569,26.129800,1466.635400
6570,8.151800,1598.239100
6571,8.158900,1599.245500
6572,14.710400,1599.746900
6573,8.151800,1600.252700
6574,20.228700,1641.746200
6575,19.418500,1644.739600
6576,21.145700,1687.754350
6577,17.927350,1688.760000
6578,8.148200,1760.279800
6579,21.548900,1760.787700
6580,20.323933,1761.789333
6581,21.697267,1762.784017
6582,19.882700,1772.781600
6583,25.237750,1800.798312
6584,24.514900,1801.294400
6585,24.758538,1801.797831
6586,24.512700,1802.288500
6587,23.336211,1804.789489
6588,22.698586,1805.793552
6589,22.368850,1806.791025
6590,23.941500,1807.785000
6591,19.879200,1818.784100
6592,19.986300,1819.785600
6593,24.512800,1846.800900
6594,24.520000,1847.800900
6595,24.516500,1848.801500
6596,25.494500,1888.796500
6597,25.494500,1889.811500
6598,23.740200,1890.821700
6599,24.289200,1932.829200
6600,24.294800,1933.837200
6601,24.289200,1934.832200
6602,21.605400,1936.825200
6603,21.604033,1937.829467
6604,24.292200,1963.841900
6605,24.285700,1978.834800
6606,24.289200,1979.839500
6607,24.287400,1980.839600
6608,24.408800,1992.846400
6609,18.951800,174.955050
6610,20.490360,396.214180
6611,19.931700,396.715667
6612,25.448850,397.220350
6613,21.355800,430.207000
6614,8.236850,446.107550
6615,12.563500,472.160500
6616,21.429417,550.269767
6617,21.483675,550.772650
6618,18.243300,579.803250
6619,14.526500,619.166800
6620,14.530400,620.171600
6621,20.491433,631.798533
6622,20.636733,632.301100
6623,19.798193,645.307350
6624,12.385600,723.212700
6625,20.612380,876.471480
6626,19.214820,894.472540
6627,21.284200,1014.538100
6628,18.726133,1087.081800
6629,21.789754,1101.547715
6630,18.553250,1122.560525
6631,18.977600,1133.576025
6632,18.551067,1155.575867
6633,19.052265,1172.586435
6634,19.073867,1173.588700
6635,21.988100,1214.596950
6636,21.989450,1215.602050
6637,17.181062,1248.639708
6638,16.844200,1249.642125
6639,16.814100,1250.645840
6640,17.402300,1251.649450
6641,21.474575,1264.607450
